marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,37630021,R35CDFQ7UAML6G,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,"Cute, works well","Cute and works well.  Just take note if you can actually attach this to your crib.  I managed to attach it to one end, but my crib isn't built to attach a mobile very well.",2014-11-04
US,12886354,R1NRFHWHJ85818,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,4.0,0.0,0.0,N,Y,Buy this its cool and lasts,My baby loves it. Still going after almost a year.Havnt changed batteries Yet!!!,2014-11-04
US,19966482,R20RSIAN6NQVFH,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,Cheeful horse learning toy,"I gave this to a horse friend at our farm, she thought it was so cute.  Very colorful, and nice its a learning toy.",2014-11-04
US,1170768,R27L6NJZLCKW3K,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,0.0,3.0,N,Y,Four Stars,Disappointed,2014-11-05
US,22567880,R10W2FFD1U3SZN,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Best thing ever!,We wub our wubba nubs :),2014-11-05
US,22633222,R1ODGJ9DYNJ50O,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,4.0,0.0,0.0,N,Y,Four Stars,they are great! grandson loves it,2014-11-05
US,48029816,R2IHG6TC9RR6WJ,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,3.0,0.0,0.0,N,Y,Nothing exciting but works ok,"I am not a fan of chemicals in baby items, and this reeked of chemicals coming out of the packaging. I left it outside for a few days to off-gas. I thought it was made of nylon/polyester before buying, but the tag says 100% polyurethane...which explains the stink. It's super-handy on my Uppababy Vista for keys, water, phone, etc., though does get in the way when the seat is facing forward. I still usually have the seat facing to me, so not always an issue, but might get in the way for other Vista users. All in all, for the price, and considering similar items are likely made of the same stuff, it's a good buy, but I wish they had used safer materials.",2014-11-05
US,8427659,R2C2J0IXHST2BG,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,Love it,2014-11-05
US,8787022,ROZ78AZYQG95Q,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,Great service. Love this pacifier,2014-11-05
US,24666829,RG9ONSPAM1R11,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Five Stars,My 8 month old granddaughter LOVES it!!,2014-11-06
US,46069906,RLLBTI4GWLJA2,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Love this Monkey Binky!,"I love this binky!  Since it is attached to a monkey, I never lose it.  The monkey allowed me to &#34;prop&#34; it up so it stayed in my sons mouth and it's heavy enough that he didn't spit it out for fun, but could remove it if he wanted to.  I have washed it a couple of times by throwing it in the washing machine and it was basically dry when I took it out.  My son chewed through the first binky after several months, so I bought a second one.  After he chewed through that one I went to the store and bought the same brand of binkies, but instead of the newborn ones I got the 9+ mo (i think) and removed the old ones and sewed in the new ones.  Now I have backups and since he is done teething, he hasn't chewed through any more.",2014-11-06
US,23584645,R2SXIZL0BAK53D,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,My 3 month old loves his monkey. Well worth it.,2014-11-06
US,13672943,R7JWZPV3IDKAD,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,Loves it,2014-11-07
US,10973488,R2OKUKH44SXDTA,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,My baby loves these!,2014-11-08
US,22754853,R191WROOIOCYZ7,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Great for infant,Bright-colorful. Great for infant.,2014-11-08
US,41329146,R1UCK3SACX8PDH,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,N,Five Stars,Great you for baby! Colorful and easy for them to hold. Very good choice!,2014-11-08
US,19019491,R2VVL00HT7IY3V,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,0.0,0.0,N,Y,This jumperoo is great. The baby loves to interact wih all the ...,"This jumperoo is great. The baby loves to interact wih all the toys. He has a great time jumping up and down, and soothes himself by rocking back and forth when he starts to get tired. The only negative comment I have is that the seat doeas not swivel with ease. It's almost as if it needs some form of lubricant for the track.",2014-11-08
US,10715832,R12Y1UVU2ABRSI,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,3.0,0.0,0.0,N,Y,Three Stars,Binky detached from the monkey :( my kid was heartbroken,2014-11-09
US,9955827,R3BM01S0NFROJV,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,1.0,N,N,Five Stars,We love this,2014-11-09
US,903361,R3PRTVLHLQYNPD,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,1.0,0.0,5.0,N,Y,One Star,Not god,2014-11-10
US,48415464,RCX0MDFUUV2JY,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,N,Five Stars,wonderful,2014-11-10
US,20336005,R2Y1RQRMAAHHTX,B005FPT51K,555425298,iBaby Monitor M3 WiFi Digital Video Monitor with Night Vision and Two-way Audio for iPhone and Android,Baby,1.0,3.0,4.0,N,Y,At first it worked fine but after a couple of days it couldnt connect,"At first it worked fine but after a couple of days it couldnt connect. We asked for support in the ibaby web page and they answered very fast but the monitor never worked again, we had to return it and ask  for our money back. DO NOT BUY!",2014-11-10
US,24323778,R2ZX8B7C3ZI52T,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Five Stars,Used on my Bob stroller and love it!,2014-11-10
US,22780093,R2RD21G6KNPGKV,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,The WubbaNub is the best ever for babies learning eye hand coordination,The WubbaNub is the best ever for babies learning eye hand coordination. I was very happy with the purchase,2014-11-11
US,20931186,RUMSU67KE31L1,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,My little girl absolutely loves this jumperoo. It is ...,My little girl absolutely loves this jumperoo. It is solid and can withstand any little one throwing themselves in all directions. The toys entertain her when she just wants a moment feeling she can stand without having to bouncer.  It amuses her for hours!,2014-11-11
US,12395324,R2107LVMAC9OJ4,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,Five Stars,MY KIDS FAVORITE TOY AND HAS NOT GOTTEN OLD. I WILL BE ORDERING MORE AS GIFTS FOR FRIENDS.,2014-11-11
US,16998742,RH11DOTAMO6KE,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,It's now his favorite toy.,Just what my baby needed! It's now his favorite toy... It helps him to develop different habilities and at the same time he is playing and having so much fun...<br />Definitely meet all of my expectations!,2014-11-11
US,16931563,R1HGMDDHAW5EC0,B004BSFC46,724965575,Lamaze Wrist Rattles,Baby,4.0,1.0,1.0,N,Y,One size does not necessarily fit all babies,"Useful, but my son's wrists at 6-8 weeks old are almost too big to close the velcro around. Most of the time I put them on him they fall off within minutes. I don't think these will be usable for us for long.",2014-11-12
US,11470412,R3EUIGH2P2HUR1,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,1.0,1.0,N,Y,... on my city mini double and it gives me great added space for holding things like a water bottle,"I'm using this on my city mini double and it gives me great added space for holding things like a water bottle, phone, keys, etc.  I like the zipper compartment inside of it too.",2014-11-12
US,31328183,R3UMWLR4RTHCH3,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,1.0,1.0,N,N,Five Stars,Well made and fits perfectly on our city mini stroller.,2014-11-12
US,16817398,R1Z0I7P37TF31S,B000I2MRHE,23070274,Lamaze Spin & Explore Garden Gym (Discontinued by Manufacturer),Baby,5.0,1.0,1.0,N,Y,He does/did not like tummy time and was developing a head tilt,"I have used this as a pediatric physical therapist with some of the children I work with. Now I got to purchase one for my first grandson! He does/did not like tummy time and was developing a head tilt. He is making great progress with this, and loves the mirror and crinkly leaves on the play mat.",2014-11-12
US,11384037,R3C09FKKUFSH0,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,N,Five Stars,Babies love WubbaNubs!,2014-11-12
US,3509413,RTF8VFKNHK852,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,Sturdy for my hefty 20 pound 4 month old,Sturdy for my hefty 20 pound 4 month old!  His toes didn't quite touch at first so I put a couple rubber mats underneath.  He loves this toy!,2014-11-12
US,50043698,R1FMWDF2N1F2YN,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Cool Jumper,"This is a cool jumper.  We have not had any of the problems described by some of the others.  But, I would always suggest you keep an eye on the child when in any of these.",2014-11-13
US,25456284,R2OUWSX7Y5VJN6,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,BEST pacifier for an infant,"BEST pacifier for an infant! Our daughter loved to hug hers at 2 months, and loves to rub his little paw between her fingers at 8 months. My only regret is that we didn't get several- when 'monkey' is in the wash, she gets upset and frustrated with her other boring binkies, and they end up under the sofa. ACCEPT NO SUBSTITUTES, WubbaNubs are genius!",2014-11-13
US,6745669,R3UGKXH0QC50KU,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,4.0,0.0,0.0,N,Y,Super cute my son loves it,Super cute my son loves it! I am giving it 4 stars though bc the giraffes neck should pull down to make it longer! Great price and super cute though.,2014-11-13
US,11354865,RBMUUVLXXUV9N,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,3.0,0.0,0.0,N,Y,Easy to install,"Easy to install, sleek, beautiful. Nice temperature and humidity feature, touch screen scrolling the image with your cell, zooming. The image has a 3 seconds delay from realtime. Big minus: the image isn't continuous in the dark.  The screen goes blank for 5 seconds at a time which can make you apprehensive if the baby is fussing. Also in the back of the camera there's a power light that could be smaller and less bright. The camera doesn't snaps tightly with the crib clip, so beware not to dislodge it and let it fall.",2014-11-13
US,28397049,R3IQZZJ59RX4RU,B0011TMGKG,155169415,Lamaze Logan the Lion Play and Grow (Discontinued by Manufacturer),Baby,5.0,0.0,0.0,N,N,Five Stars,My nephew loved Logan the Lion for years!,2014-11-14
US,29302796,R36EJHAI4CX5B1,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,2.0,0.0,0.0,N,Y,but the discs are easily pushed in and I would hate to spill precious ...,"I didn't think these were very secure on my Avent Natural bottles. I bought a pump attachment to pump directly into the Avent bottles. I thought these would save some space in my cooler, but the discs are easily pushed in and I would hate to spill precious breastmilk. I ended up throwing these out.",2014-11-14
US,20882096,R20T45GXB9ROBV,B003LQMZS0,979410607,Bright Starts Start Your Senses Sensory Giraffe,Baby,5.0,0.0,0.0,N,Y,Five Stars,The baby loves this on her carrier/car seat - age appropriate and reasonably priced,2014-11-14
US,30677167,R9YD4PWD6KDOB,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,bouncey bounce,Our little guy loves it. Construction is very good as he put it through quite a workout. The music isn't super annoying so that's nice. Assembly was very easy and it adjusts easily as well. Looked at a bunch and picked this one. Glad I did.,2014-11-15
US,14571501,R1JM1RM6YKXBPW,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,4.0,0.0,0.0,N,Y,great way to see my baby when I'm traveling,"great way to see my baby when I'm traveling.  We have another monitor that we use in random parts of the house, but this is the one that sits by the crib and we use it every night.  Whether in the room next door or a thousand miles away, this thing is awesome.",2014-11-15
US,16969850,R1K365UY9XZ6YG,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,Five Stars,Son loves this mobile!!!,2014-11-16
US,3512352,R15XALS3RQMS0E,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,3.0,0.0,0.0,N,Y,not so great for my stroller,"not so great for my stroller. everytime i fold it, everything falls out. when in reg mode, its not easy to access because of the bumper bar.  probably perfect for an umbrella stroller but not for my babyhome emotion.",2014-11-16
US,1192425,RL1TDOFYQQ66P,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,My loves loves this product! Fast shipping,2014-11-16
US,50140957,R29VWOWML1YBL1,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,3.0,0.0,0.0,N,N,"Not consistent.  When it works, it's fine but...","It's okay some days. I like the idea, but it frequently shuts the feed off. As a result, we never use it by itself, we always have the audio monitor on too.  For the past few months both my husband and I's iPad's work with it but not the iPhones despite multiple resets and reinstalls on all products.  Seems that with updates there are usually problems.  Even the website viewing is not pulling up now...",2014-11-16
US,44379596,R19O8KX9I04GBQ,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,Five Stars,Great,2014-11-17
US,12214087,R1KT805IE2SMU5,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Five Stars,Good price and quality. Easy to use.,2014-11-17
US,25525600,R2YFO2HXSTRPDM,B004BSFC6Y,577869264,Lamaze Gardenbug Foot Finders,Baby,3.0,0.0,0.0,N,Y,Three Stars,They do not stay on baby's feet!!!,2014-11-17
US,20492818,R3ILM8BVCO2SYV,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Five Stars,Love it!,2014-11-17
US,5894173,R1OWZW0QECQPU7,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,These are the best!!,It was a gift but any wubbanub  I've gifted was a huge success!,2014-11-17
US,11356994,R3UNJ2AZOV7RYO,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Five Stars,Love it,2014-11-17
US,31643852,R2WWL1G4NZ5DE5,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,Five Stars,excelente,2014-11-17
US,48241142,R3T31I7KGN3921,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,It was easy to assemble and work,I got this jumperoo for free to try it out from Bzzagent. It was easy to assemble and work. My 9 month old daughter jumps in it for so long that she falls asleep. She loves to jump. I love the bright colors and the rainforst sounds. It is compact and less cluncky then a swing I had that took up so much space. It grows with her too. I highly recommend this product.,2014-11-17
